ID,Semente,Germinação (%),Vigor (%),Pureza (%),Viabilidade (%),Umidade (%),Qualidade Geral (%)
2223,Soja,80,87,91,65,10,75.10000000000001
2224,Soja,85,96,73,85,11,77.4
2225,Soja,71,68,94,87,14,70.9
2226,Soja,62,85,89,90,11,69.69999999999999
2227,Soja,62,68,96,76,12,66.4
2228,Soja,92,78,83,91,11,79.19999999999999
2229,Soja,92,78,92,98,13,81.9
2230,Soja,82,94,97,76,15,80.10000000000001
2231,Soja,67,96,82,85,10,71.9
2232,Soja,78,67,70,71,15,67.2
2233,Soja,73,67,99,71,15,71.0
2234,Soja,80,90,77,84,14,75.20000000000002
2235,Soja,70,77,81,66,11,67.29999999999998
2236,Soja,72,84,73,90,14,70.60000000000001
2237,Soja,76,98,75,65,15,73.0
2238,Soja,69,60,89,62,10,64.60000000000001
2239,Soja,90,76,79,82,11,76.3
2240,Soja,86,72,72,98,14,74.4
2241,Soja,60,66,84,97,15,65.2
2242,Soja,80,73,96,97,13,76.80000000000001
2243,Soja,80,96,97,80,10,79.60000000000001
2244,Soja,75,65,75,65,11,65.6
2245,Soja,60,81,81,89,11,66.4
2246,Soja,70,88,72,87,10,69.7
2247,Soja,69,72,76,84,15,67.10000000000001
2248,Soja,98,73,78,75,13,78.2
2249,Soja,80,93,71,96,14,75.80000000000001
2250,Soja,69,80,95,65,10,70.1
2251,Soja,69,68,77,90,12,66.8
2252,Soja,77,82,88,75,15,73.80000000000001
2253,Soja,80,95,76,84,14,76.00000000000001
2254,Soja,68,89,80,89,10,70.9
2255,Soja,95,96,81,72,10,81.60000000000001
2256,Soja,87,73,71,80,14,73.00000000000001
2257,Soja,90,80,83,83,13,78.19999999999999
2258,Soja,77,89,98,64,11,75.7
2259,Soja,84,86,81,99,15,78.4
2260,Soja,88,85,78,87,13,77.80000000000001
2261,Soja,85,100,84,74,12,79.4
2262,Soja,97,60,75,97,14,76.90000000000002
2263,Soja,68,66,73,68,13,63.10000000000001
2264,Soja,80,61,99,63,13,71.6
2265,Soja,89,88,91,83,10,80.7
2266,Soja,96,64,73,74,13,74.50000000000001
2267,Soja,81,93,82,74,13,76.10000000000001
2268,Soja,76,75,96,97,11,75.4
2269,Soja,69,69,92,85,13,69.60000000000001
2270,Soja,84,63,100,79,12,75.30000000000001
2271,Soja,75,79,99,94,13,76.3
2272,Soja,72,95,99,77,10,76.3
2273,Soja,92,69,89,69,14,76.70000000000002
2274,Soja,82,76,71,73,11,70.60000000000001
2275,Soja,81,99,75,72,12,75.60000000000001
2276,Soja,95,76,89,67,11,78.8
2277,Soja,66,68,73,82,15,64.30000000000001
2278,Soja,99,97,76,63,13,81.8
2279,Soja,85,66,86,76,10,73.0
2280,Soja,77,96,96,100,13,80.5
2281,Soja,61,72,89,96,14,67.60000000000002
2282,Soja,66,80,82,99,14,70.10000000000002
2283,Soja,62,75,91,63,15,65.8
2284,Soja,93,72,92,88,14,80.2
2285,Soja,92,61,72,87,13,73.4
2286,Soja,72,99,74,94,12,74.00000000000001
2287,Soja,94,68,99,83,14,80.7
2288,Soja,68,75,98,64,15,69.7
2289,Soja,65,97,76,98,12,71.60000000000001
2290,Soja,63,92,87,73,10,69.30000000000001
2291,Soja,94,75,73,67,12,75.10000000000001
2292,Soja,89,91,84,78,11,79.49999999999999
2293,Soja,98,63,89,66,10,77.2
2294,Soja,76,77,85,74,10,71.2
2295,Soja,67,73,90,94,10,69.80000000000001
2296,Soja,61,98,79,90,12,70.0
2297,Soja,78,99,89,90,12,79.0
2298,Soja,95,91,77,78,11,80.5
2299,Soja,99,79,75,68,10,78.2
2300,Soja,84,95,77,99,12,79.10000000000001
2301,Soja,87,96,94,97,11,83.60000000000001
2302,Soja,99,89,98,79,11,86.0
2303,Soja,90,74,74,84,12,75.2
2304,Soja,72,92,70,86,10,70.8
2305,Soja,63,81,75,95,12,67.10000000000001
2306,Soja,92,73,88,95,10,79.5
2307,Soja,72,97,72,74,13,71.3
2308,Soja,95,61,98,66,10,77.4
2309,Soja,94,60,98,88,15,79.5
2310,Soja,86,63,97,71,14,74.9
2311,Soja,66,71,75,98,15,66.9
2312,Soja,86,94,85,92,15,80.9
2313,Soja,69,72,96,75,12,69.9
2314,Soja,80,60,81,77,14,69.30000000000001
2315,Soja,99,68,77,75,13,77.4
2316,Soja,91,85,96,90,13,82.89999999999999
2317,Soja,82,60,80,72,15,69.5
2318,Soja,95,85,96,90,11,84.3
2319,Soja,83,89,100,89,13,81.2
2320,Soja,79,75,70,86,14,70.60000000000001
2321,Soja,68,61,75,69,10,62.300000000000004
2322,Soja,68,88,75,72,11,68.1
2323,Soja,89,92,71,60,12,75.4
2324,Soja,85,87,96,82,10,79.80000000000001
2325,Soja,70,92,89,85,12,73.9
2326,Soja,77,66,83,76,10,69.2
2327,Soja,94,76,98,62,10,79.60000000000001
2328,Soja,80,84,70,65,13,70.6
2329,Soja,82,80,76,86,12,73.8
2330,Soja,66,95,95,80,15,73.9
2331,Soja,96,87,73,93,15,81.2
2332,Soja,98,91,88,68,15,83.3
2333,Soja,87,92,94,99,10,82.9
2334,Soja,66,98,98,77,10,74.3
2335,Soja,63,97,87,80,12,71.20000000000002
2336,Soja,63,88,74,66,14,65.60000000000001
2337,Soja,60,98,81,68,13,67.89999999999999
2338,Soja,97,94,95,79,13,85.80000000000001
2339,Soja,95,90,96,87,11,85.0
2340,Soja,94,80,79,78,15,78.7
2341,Soja,60,94,84,85,10,69.1
2342,Soja,96,98,86,64,15,83.10000000000001
2343,Soja,86,76,89,91,13,77.8
2344,Soja,86,79,91,85,12,78.10000000000001
2345,Soja,92,70,72,67,12,73.10000000000001
2346,Soja,71,86,79,92,14,72.00000000000001
2347,Soja,74,67,73,70,12,65.8
2348,Soja,74,83,77,85,12,71.3
2349,Soja,64,60,84,87,14,64.50000000000001
2350,Soja,95,83,97,95,10,84.5
2351,Soja,63,95,99,96,11,74.69999999999999
2352,Soja,95,99,88,81,10,84.5
2353,Soja,68,82,75,93,10,68.9
2354,Soja,73,88,75,61,13,69.2
2355,Soja,85,84,77,63,10,73.5
2356,Soja,99,90,86,84,13,84.5
2357,Soja,67,77,95,60,12,68.4
2358,Soja,64,63,94,84,11,66.5
2359,Soja,83,82,70,73,12,72.10000000000001
2360,Soja,85,92,94,68,13,79.3
2361,Soja,90,86,76,89,10,78.30000000000001
2362,Soja,85,69,92,68,15,74.5
2363,Soja,68,69,95,71,11,68.19999999999999
2364,Soja,90,77,94,63,15,78.0
2365,Soja,84,66,88,85,11,74.0
2366,Soja,99,62,70,64,15,73.9
2367,Soja,83,73,83,69,14,72.70000000000002
2368,Soja,98,82,93,79,13,83.40000000000002
2369,Soja,95,89,89,100,11,84.69999999999999
2370,Soja,98,87,74,84,12,81.00000000000001
2371,Soja,74,100,74,65,14,72.30000000000001
2372,Soja,84,94,77,90,11,77.9
2373,Soja,70,71,86,91,12,69.7
2374,Soja,75,80,92,63,11,71.8
2375,Soja,75,88,82,87,14,74.10000000000001
2376,Soja,87,87,98,83,10,81.10000000000001
2377,Soja,81,98,84,79,15,78.2
2378,Soja,64,74,91,82,11,67.9
2379,Soja,80,66,78,78,12,69.80000000000001
2380,Soja,65,74,99,94,13,71.3
2381,Soja,96,90,72,80,12,80.00000000000001
2382,Soja,73,86,86,80,12,72.80000000000001
2383,Soja,82,81,98,89,11,78.6
2384,Soja,89,61,89,69,15,74.00000000000001
2385,Soja,67,84,75,61,11,65.8
2386,Soja,91,84,77,76,15,77.7
2387,Soja,66,85,78,83,15,68.80000000000001
2388,Soja,71,64,74,98,15,67.3
2389,Soja,86,100,88,87,12,81.9
2390,Soja,97,78,99,61,14,81.7
2391,Soja,85,100,100,61,15,81.6
2392,Soja,63,98,92,89,12,73.30000000000001
2393,Soja,76,77,100,96,15,76.9
2394,Soja,93,96,76,76,14,80.60000000000001
2395,Soja,84,81,86,69,14,75.30000000000001
2396,Soja,90,79,81,62,11,75.3
2397,Soja,66,70,76,87,10,65.30000000000001
2398,Soja,92,90,85,76,11,80.5
2399,Soja,95,71,80,90,11,78.3
2400,Soja,66,76,81,99,10,68.7
2401,Soja,81,96,99,93,11,81.8
2402,Soja,76,86,86,95,14,75.7
2403,Soja,63,65,95,79,13,66.4
2404,Soja,64,60,92,99,12,67.10000000000001
2405,Soja,67,77,86,83,15,69.2
2406,Soja,97,84,97,85,12,84.70000000000002
2407,Soja,66,85,71,82,13,67.10000000000001
2408,Soja,74,91,78,65,14,71.30000000000001
2409,Soja,65,92,83,83,12,70.50000000000001
2410,Soja,85,81,87,87,11,77.4
2411,Soja,94,81,80,76,14,78.8
2412,Soja,81,90,71,61,14,72.1
2413,Soja,74,86,86,62,14,71.60000000000001
2414,Soja,68,100,81,96,11,74.1
2415,Soja,72,95,91,69,12,74.10000000000001
2416,Soja,73,83,98,63,15,73.2
2417,Soja,86,99,85,63,15,79.0
2418,Soja,71,78,100,67,11,71.8
2419,Soja,71,83,92,99,15,74.80000000000001
2420,Soja,61,83,100,89,12,71.10000000000001
2421,Soja,91,98,96,67,11,83.0
2422,Soja,65,65,75,87,10,63.7
2423,Soja,100,99,94,97,14,89.7
2424,Soja,85,82,77,86,12,75.60000000000001
2425,Soja,69,60,79,68,14,63.6
2426,Soja,89,98,91,65,14,81.30000000000001
2427,Soja,84,96,73,70,12,75.60000000000001
2428,Soja,63,79,91,90,13,69.5
2429,Soja,61,72,98,91,11,68.6
2430,Soja,80,80,74,61,14,70.3
2431,Soja,99,60,90,64,10,77.0
2432,Soja,69,91,94,92,14,75.2
2433,Soja,82,87,81,87,14,76.50000000000001
2434,Soja,75,60,71,98,15,67.5
2435,Soja,87,96,92,76,13,81.3
2436,Soja,80,94,92,97,13,80.2
2437,Soja,60,94,79,68,15,66.89999999999999
2438,Soja,75,89,77,69,11,71.19999999999999
2439,Soja,73,64,83,91,11,68.8
2440,Soja,66,85,99,82,15,72.9
2441,Soja,76,75,93,83,11,73.39999999999999
2442,Soja,62,86,95,87,10,70.7
2443,Soja,61,75,80,63,10,62.7
2444,Soja,68,92,92,78,11,72.9
2445,Soja,64,97,71,83,11,68.6
2446,Soja,70,77,97,63,12,70.3
2447,Soja,65,63,93,79,12,66.30000000000001
2448,Soja,60,77,77,86,13,64.7
2449,Soja,77,72,93,89,11,73.8
2450,Soja,86,88,80,100,15,79.5
2451,Soja,63,89,100,63,14,70.7
2452,Soja,84,91,100,89,12,81.9
2453,Soja,70,75,87,95,10,70.9
2454,Soja,79,63,84,62,13,68.5
2455,Soja,85,70,81,84,12,73.80000000000001
2456,Soja,64,93,99,94,13,74.7
2457,Soja,84,88,98,72,14,79.40000000000002
2458,Soja,98,68,76,60,11,75.1
2459,Soja,66,73,95,65,11,67.6
2460,Soja,76,92,87,67,15,74.4
2461,Soja,81,67,99,75,10,74.1
2462,Soja,97,67,98,72,11,80.10000000000001
2463,Soja,81,75,85,68,14,72.60000000000001
2464,Soja,65,96,78,100,11,71.9
2465,Soja,80,73,74,86,14,71.4
2466,Soja,99,65,98,84,10,81.60000000000001
2467,Soja,70,98,91,67,14,73.9
2468,Soja,74,78,81,71,11,69.6
2469,Soja,83,71,90,85,12,75.10000000000001
2470,Soja,83,87,80,94,14,77.40000000000002
2471,Soja,97,73,88,73,11,79.39999999999999
2472,Soja,94,78,80,82,11,78.5
2473,Soja,91,60,85,65,13,73.2
2474,Soja,82,90,92,97,12,80.10000000000001
2475,Soja,93,78,71,90,14,77.4
2476,Soja,70,86,82,94,13,72.30000000000001
2477,Soja,61,74,80,82,11,64.5
2478,Soja,99,70,79,62,10,76.60000000000001
2479,Soja,64,96,82,95,15,72.2
2480,Soja,88,60,91,98,10,76.2
2481,Soja,83,81,90,67,13,75.4
2482,Soja,81,93,93,93,13,80.19999999999999
2483,Soja,99,61,72,94,10,76.60000000000001
2484,Soja,60,90,95,70,12,69.2
2485,Soja,89,99,77,99,12,81.90000000000002
2486,Soja,65,60,95,83,10,66.3
2487,Soja,75,83,84,84,14,73.20000000000002
2488,Soja,68,72,85,92,11,68.89999999999999
2489,Soja,85,61,99,72,14,74.60000000000001
2490,Soja,94,91,73,98,12,81.4
2491,Soja,96,68,75,61,11,74.19999999999999
2492,Soja,82,99,85,88,13,79.7
2493,Soja,93,62,75,86,11,74.29999999999998
2494,Soja,92,66,77,77,11,74.2
2495,Soja,74,65,86,81,15,69.39999999999999
2496,Soja,94,87,99,92,13,85.3
2497,Soja,97,67,79,100,15,79.5
2498,Soja,93,79,84,63,10,77.1
2499,Soja,60,87,88,89,14,69.30000000000001
2500,Soja,93,79,93,85,14,81.5
2501,Soja,75,84,82,75,10,71.7
2502,Soja,75,99,70,86,12,73.6
2503,Soja,93,77,84,93,15,80.2
2504,Soja,83,99,74,95,15,78.8
2505,Soja,66,97,83,79,14,71.70000000000002
2506,Soja,89,61,75,68,11,70.7
2507,Soja,74,81,95,80,11,73.89999999999999
2508,Soja,68,84,99,76,14,72.8
2509,Soja,88,69,86,80,11,75.3
2510,Soja,61,93,77,100,15,69.9
2511,Soja,60,98,100,68,13,71.7
2512,Soja,65,70,98,88,11,69.5
2513,Soja,75,98,87,90,13,77.3
2514,Soja,100,94,78,80,10,83.4
2515,Soja,81,65,95,71,12,72.7
2516,Soja,86,72,74,94,15,74.5
2517,Soja,70,99,95,80,10,75.8
2518,Soja,80,94,96,94,12,80.60000000000001
2519,Soja,89,80,83,89,13,78.4
2520,Soja,92,72,100,74,13,79.9
2521,Soja,62,68,76,66,11,61.30000000000001
2522,Soja,73,80,92,81,12,72.9
2523,Soja,100,91,76,88,10,83.2
2524,Soja,68,86,100,67,13,72.4
2525,Soja,67,94,89,64,14,71.20000000000002
2526,Soja,96,97,89,90,13,85.9
2527,Soja,77,69,75,72,14,68.2
2528,Soja,64,99,83,97,14,73.10000000000001
2529,Soja,65,83,85,89,15,70.0
2530,Soja,98,76,83,84,12,80.60000000000001
2531,Soja,75,80,75,63,14,68.7
2532,Soja,82,89,79,70,13,74.7
2533,Soja,100,84,78,72,10,80.60000000000001
2534,Soja,75,82,82,69,10,70.70000000000002
2535,Soja,92,66,76,95,11,75.8
2536,Soja,97,90,95,67,13,83.80000000000001
2537,Soja,68,94,76,61,10,68.3
2538,Soja,93,66,81,83,14,76.30000000000001
2539,Soja,98,60,85,88,14,78.4
2540,Soja,78,78,80,81,12,72.10000000000001
2541,Soja,91,63,96,91,13,78.6
2542,Soja,90,67,93,87,10,77.7
2543,Soja,80,72,98,75,14,74.9
2544,Soja,85,81,75,62,10,72.4
2545,Soja,90,86,82,78,11,78.5
2546,Soja,75,80,89,71,11,71.99999999999999
2547,Soja,64,75,98,95,15,71.2
2548,Soja,96,64,100,63,14,78.9
2549,Soja,76,96,83,76,10,74.80000000000001
2550,Soja,89,85,86,94,15,80.7
2551,Soja,64,98,99,87,14,75.10000000000001
2552,Soja,84,88,93,71,13,78.2
2553,Soja,70,98,94,100,14,77.80000000000001
2554,Soja,87,90,75,76,15,76.9
2555,Soja,67,68,92,72,12,67.20000000000002
2556,Soja,69,85,97,89,11,74.0
2557,Soja,80,95,85,61,11,75.19999999999999
2558,Soja,67,94,93,76,11,72.89999999999999
2559,Soja,79,84,100,91,12,78.7
2560,Soja,61,93,80,76,12,67.8
2561,Soja,90,98,95,87,11,84.39999999999999
2562,Soja,89,92,75,94,13,79.7
2563,Soja,88,81,75,66,14,74.4
2564,Soja,80,75,96,79,15,75.60000000000001
2565,Soja,67,89,82,66,13,68.89999999999999
2566,Soja,83,93,84,100,13,79.9
2567,Soja,97,60,76,61,13,73.39999999999999
2568,Soja,82,94,86,70,12,77.00000000000001
2569,Soja,85,63,99,62,11,73.7
2570,Soja,88,79,77,98,12,77.4
2571,Soja,61,75,97,90,15,69.30000000000001
2572,Soja,62,82,85,81,11,67.39999999999999
2573,Soja,70,70,83,98,10,69.4
2574,Soja,65,64,91,60,13,64.3
2575,Soja,96,85,78,88,10,80.8
2576,Soja,91,65,99,93,14,79.9
2577,Soja,70,72,90,90,12,70.60000000000001
2578,Soja,73,93,88,79,13,74.60000000000001
2579,Soja,96,75,80,71,15,78.0
2580,Soja,91,97,76,85,14,80.9
2581,Soja,96,90,96,88,14,85.80000000000001
2582,Soja,79,65,74,75,10,67.9
2583,Soja,65,87,75,92,10,68.60000000000001
2584,Soja,89,85,87,65,10,77.5
2585,Soja,78,94,84,89,11,76.8
2586,Soja,63,71,78,76,15,64.10000000000001
2587,Soja,76,100,78,85,11,75.6
2588,Soja,66,94,78,85,13,70.60000000000001
2589,Soja,96,82,78,92,12,80.80000000000001
2590,Soja,90,69,91,72,11,76.3
2591,Soja,92,70,73,82,13,74.9
2592,Soja,96,68,80,94,13,78.7
2593,Soja,84,77,99,94,13,79.5
2594,Soja,82,83,70,77,11,72.2
2595,Soja,95,96,73,98,14,83.00000000000001
2596,Soja,86,61,80,60,11,69.69999999999999
2597,Soja,78,88,100,93,12,79.30000000000001
2598,Soja,99,69,80,92,10,79.60000000000001
2599,Soja,76,76,86,74,13,71.5
2600,Soja,65,83,95,87,12,71.5
2601,Soja,69,66,98,65,10,67.9
2602,Soja,62,84,73,76,10,64.80000000000001
2603,Soja,94,73,96,99,13,82.60000000000001
2604,Soja,63,64,87,96,10,66.0
2605,Soja,66,88,85,74,15,69.9
2606,Soja,61,64,100,75,12,65.9
2607,Soja,99,62,77,74,12,76.00000000000001
2608,Soja,65,86,86,99,12,71.50000000000001
2609,Soja,92,60,83,81,15,75.0
2610,Soja,67,75,100,61,10,68.89999999999999
2611,Soja,86,63,95,99,13,77.2
2612,Soja,81,96,85,66,10,76.19999999999999
2613,Soja,98,81,94,96,15,85.30000000000001
2614,Soja,67,68,92,70,15,67.30000000000001
2615,Soja,60,93,93,60,14,68.60000000000001
2616,Soja,71,90,92,87,12,74.70000000000002
2617,Soja,83,83,80,73,13,74.4
2618,Soja,77,95,77,99,11,76.2
2619,Soja,61,99,100,77,15,73.4
2620,Soja,80,74,73,92,12,71.8
2621,Soja,92,87,89,79,10,80.9
2622,Soja,73,63,76,67,11,64.80000000000001
2623,Soja,76,82,70,64,10,68.2
2624,Soja,81,100,90,90,10,80.4
2625,Soja,96,92,79,68,13,80.7
2626,Soja,60,72,84,92,10,65.4
2627,Soja,69,85,95,63,13,71.2
2628,Soja,79,97,82,74,13,76.10000000000001
2629,Soja,67,80,95,71,14,70.3
2630,Soja,74,83,90,79,15,73.60000000000001
2631,Soja,88,83,94,88,12,80.60000000000001
2632,Soja,91,82,79,99,15,80.0
2633,Soja,99,90,80,88,13,83.69999999999999
2634,Soja,65,98,80,86,14,71.60000000000001
2635,Soja,62,63,78,62,15,60.70000000000001
2636,Soja,87,98,87,80,10,80.80000000000001
2637,Soja,89,81,81,95,11,78.6
2638,Soja,62,73,81,62,15,63.30000000000001
2639,Soja,68,79,80,81,14,68.5
2640,Soja,72,70,79,70,10,66.6
2641,Soja,86,85,96,89,14,80.9
2642,Soja,94,65,70,90,15,75.1
2643,Soja,96,86,77,88,11,80.9
2644,Soja,71,76,98,80,10,72.2
2645,Soja,90,82,89,98,11,81.1
2646,Soja,83,89,76,67,12,74.10000000000001
2647,Soja,64,95,98,82,11,73.5
2648,Soja,76,82,95,74,13,74.50000000000001
2649,Soja,71,61,70,74,12,63.2
2650,Soja,62,69,94,91,13,67.8
2651,Soja,100,75,70,83,11,78.39999999999999
2652,Soja,95,80,75,93,12,79.5
2653,Soja,64,77,72,80,14,64.8
2654,Soja,62,76,80,86,12,65.8
2655,Soja,65,63,71,94,10,63.2
2656,Soja,64,92,71,71,15,66.8
2657,Soja,97,66,99,89,11,81.80000000000001
2658,Soja,84,90,79,99,15,78.80000000000001
2659,Soja,61,60,79,72,12,60.60000000000001
2660,Soja,98,86,92,66,12,82.60000000000001
2661,Soja,68,91,84,93,12,72.7
2662,Soja,75,74,71,68,14,67.2
2663,Soja,81,83,93,72,15,76.3
2664,Soja,78,95,90,65,15,76.2
2665,Soja,75,84,77,71,10,70.3
2666,Soja,68,95,92,70,11,72.7
2667,Soja,70,91,83,99,11,73.8
2668,Soja,62,80,75,82,15,65.5
2669,Soja,98,80,99,61,15,82.6
2670,Soja,67,99,73,82,13,70.7
2671,Soja,90,93,73,72,11,77.5
2672,Soja,64,93,90,85,14,72.10000000000001
2673,Soja,80,80,92,74,11,74.9
2674,Soja,69,62,88,97,11,68.39999999999999
2675,Soja,98,83,93,75,10,82.9
2676,Soja,88,96,82,88,10,80.60000000000001
2677,Soja,97,75,86,100,12,82.2
2678,Soja,67,62,75,92,10,64.4
2679,Soja,81,86,71,74,12,72.4
2680,Soja,100,82,74,72,14,79.80000000000001
2681,Soja,67,85,96,76,11,71.69999999999999
2682,Soja,65,61,76,76,12,62.20000000000001
2683,Soja,73,61,76,68,15,64.9
2684,Soja,94,61,91,80,14,77.4
2685,Soja,89,94,91,88,11,82.5
2686,Soja,78,92,75,90,12,74.80000000000001
2687,Soja,91,84,72,60,13,74.9
2688,Soja,97,60,92,100,10,80.2
2689,Soja,63,84,75,66,15,65.1
2690,Soja,77,74,98,97,11,76.0
2691,Soja,86,91,78,75,14,77.1
2692,Soja,92,68,100,99,15,81.80000000000001
2693,Soja,99,100,72,98,12,85.0
2694,Soja,94,63,98,88,15,80.10000000000001
2695,Soja,99,70,88,60,10,78.2
2696,Soja,96,87,87,60,13,80.50000000000001
2697,Soja,64,84,81,97,13,69.60000000000001
2698,Soja,66,66,99,63,10,66.7
2699,Soja,82,79,91,71,11,75.0
2700,Soja,80,66,86,83,15,72.2
2701,Soja,87,60,78,88,15,72.7
2702,Soja,76,65,100,94,10,73.80000000000001
2703,Soja,99,99,77,97,10,85.50000000000001
2704,Soja,66,78,88,71,15,68.2
2705,Soja,97,81,97,68,10,82.2
2706,Soja,96,64,77,85,10,76.10000000000001
2707,Soja,75,63,99,92,13,72.9
2708,Soja,74,76,76,76,14,69.00000000000001
2709,Soja,79,98,100,78,15,80.5
2710,Soja,64,61,97,78,14,66.4
2711,Soja,77,65,84,87,12,70.5
2712,Soja,89,97,74,100,11,80.89999999999999
2713,Soja,79,94,86,80,11,76.7
2714,Soja,97,79,80,97,10,81.30000000000001
2715,Soja,69,65,78,97,13,67.2
2716,Soja,69,71,87,75,13,68.0
2717,Soja,66,78,91,61,15,67.8
2718,Soja,89,90,92,93,13,82.6
2719,Soja,71,86,74,88,12,70.4
2720,Soja,82,96,76,81,10,76.3
2721,Soja,65,68,79,81,15,65.0
2722,Soja,71,77,85,68,13,68.9
2723,Soja,92,60,71,79,10,71.9
2724,Soja,78,87,99,89,12,78.50000000000001
2725,Soja,80,95,78,81,10,75.69999999999999
2726,Soja,80,89,82,94,14,77.00000000000001
2727,Soja,84,77,83,63,14,73.3
2728,Soja,83,82,74,96,10,75.0
2729,Soja,85,64,97,100,15,77.7
2730,Soja,72,82,87,88,15,72.9
2731,Soja,82,80,82,91,14,75.7
2732,Soja,68,99,86,73,15,73.0
2733,Soja,86,68,96,70,12,75.4
2734,Soja,87,95,75,71,14,77.30000000000001
2735,Soja,90,76,77,96,13,77.50000000000001
2736,Soja,94,91,85,77,10,81.5
2737,Soja,78,77,76,68,12,69.80000000000001
2738,Soja,87,77,89,89,14,78.30000000000001
2739,Soja,63,62,91,78,15,65.1
2740,Soja,71,75,75,67,12,66.30000000000001
2741,Soja,66,63,72,71,13,61.8
2742,Soja,73,96,73,85,15,73.0
2743,Soja,64,94,83,67,13,69.0
2744,Soja,91,92,99,95,14,85.5
2745,Soja,69,86,85,83,15,71.6
2746,Soja,87,73,94,98,12,79.2
2747,Soja,85,91,76,99,15,78.80000000000001
2748,Soja,77,83,89,65,11,72.8
2749,Soja,89,65,92,96,15,78.1
2750,Soja,77,65,100,99,13,75.0
2751,Soja,90,69,99,93,11,79.99999999999999
2752,Soja,67,60,77,68,14,62.4
2753,Soja,63,96,72,89,10,68.7
2754,Soja,91,60,73,71,13,71.39999999999999
2755,Soja,94,100,82,78,12,83.0
2756,Soja,84,84,80,77,10,75.10000000000001
2757,Soja,97,97,93,100,11,87.9
2758,Soja,95,63,88,99,12,79.30000000000001
2759,Soja,69,79,99,70,13,71.5
2760,Soja,79,94,70,96,14,75.4
2761,Soja,88,74,75,62,12,72.4
2762,Soja,87,88,97,96,14,82.80000000000001
2763,Soja,95,81,82,66,13,78.5
2764,Soja,96,60,87,97,15,79.00000000000001
2765,Soja,81,78,90,75,11,74.6
2766,Soja,89,65,92,81,14,76.5
2767,Soja,70,62,77,66,14,63.8
2768,Soja,95,99,79,93,14,84.3
2769,Soja,95,74,90,82,15,80.5
2770,Soja,94,73,92,64,15,78.50000000000001
2771,Soja,61,84,100,92,15,71.9
2772,Soja,60,94,87,98,15,71.5
2773,Soja,66,75,80,77,13,66.4
2774,Soja,85,78,94,64,14,76.20000000000002
2775,Soja,74,62,82,92,11,68.7
2776,Soja,83,98,72,70,15,75.7
2777,Soja,100,78,89,84,14,83.20000000000002
2778,Soja,88,87,79,96,14,79.4
2779,Soja,65,91,89,63,11,69.39999999999999
2780,Soja,76,69,87,83,14,71.30000000000001
2781,Soja,68,70,91,72,13,67.9
2782,Soja,97,87,99,100,11,87.1
2783,Soja,85,88,94,82,11,79.7
2784,Soja,69,89,80,62,13,68.9
2785,Soja,92,80,93,92,13,81.9
2786,Soja,70,74,97,69,10,70.10000000000001
2787,Soja,82,60,73,68,13,67.5
2788,Soja,68,61,99,89,13,69.4
2789,Soja,63,84,80,100,12,69.2
2790,Soja,95,65,73,79,11,74.6
2791,Soja,76,71,94,82,12,72.80000000000001
2792,Soja,64,92,90,84,10,71.4
2793,Soja,69,81,97,68,12,71.2
2794,Soja,91,96,90,97,11,84.39999999999999
2795,Soja,84,83,81,62,10,73.60000000000001
2796,Soja,86,65,75,65,12,70.10000000000001
2797,Soja,100,69,77,82,11,78.5
2798,Soja,78,71,70,97,10,70.10000000000001
2799,Soja,60,96,75,72,15,66.9
2800,Soja,93,62,93,95,13,79.0
2801,Soja,95,85,72,91,11,79.6
2802,Soja,83,98,84,92,13,80.10000000000001
2803,Soja,81,86,72,76,13,72.89999999999999
2804,Soja,74,92,76,94,15,74.10000000000001
2805,Soja,61,92,71,65,10,64.5
2806,Soja,76,66,100,97,13,74.6
2807,Soja,89,85,82,64,10,76.4
2808,Soja,81,65,91,62,14,71.2
2809,Soja,94,99,94,88,10,86.0
2810,Soja,95,100,74,62,14,80.4
2811,Soja,89,100,71,79,12,78.9
2812,Soja,64,65,89,98,14,67.60000000000001
2813,Soja,65,69,91,96,15,69.1
2814,Soja,81,95,75,93,14,77.10000000000001
2815,Soja,99,73,86,91,11,81.6
2816,Soja,68,70,77,65,13,64.4
2817,Soja,93,95,82,92,15,83.30000000000001
2818,Soja,73,62,70,91,13,66.0
2819,Soja,83,69,92,79,13,74.60000000000001
2820,Soja,67,80,72,83,11,66.6
2821,Soja,85,93,75,88,14,77.8
2822,Soja,85,65,93,89,12,75.7
2823,Soja,80,99,75,66,13,74.69999999999999
2824,Soja,69,89,74,85,15,70.2
2825,Soja,81,99,93,62,14,78.40000000000002
2826,Soja,78,95,77,91,13,76.0
2827,Soja,94,72,95,89,12,81.10000000000001
2828,Soja,86,66,79,75,10,71.9
2829,Soja,96,93,81,98,10,84.0
2830,Soja,87,76,86,61,12,74.5
2831,Soja,68,75,76,100,13,68.7
2832,Soja,60,66,94,76,14,65.0
2833,Soja,86,100,88,89,14,82.30000000000001
2834,Soja,77,75,78,82,14,71.0
2835,Soja,61,97,87,70,14,69.60000000000001
2836,Soja,80,98,81,93,14,78.5
2837,Soja,81,90,96,82,11,78.89999999999999
2838,Soja,87,87,99,69,15,80.4
2839,Soja,76,88,80,95,10,74.5
2840,Soja,65,73,82,82,14,66.60000000000001
2841,Soja,91,87,72,87,14,78.30000000000001
